match_id,TEAM,MAP_PICK,WIN
2335613,Genuine,Train,N
2335613,Genuine,Train,Y
2335614,ENCE,0.0,Y
2335614,AVANGAR,0.0,Y
2335615,DreamEaters,0.0,Y
2335615,Astralis,0.0,Y
2335616,NRG,0.0,Y
2335616,Renegades,0.0,Y
2335617,CR4ZY,0.0,Y
2335617,Liquid,0.0,Y
2335618,North,0.0,Y
2335618,Vitality,0.0,Y
2335619,FaZe,0.0,Y
2335619,mousesports,0.0,Y
2335620,G2,0.0,N
2335620,"Natus Vincere",0.0,N
2335621,MIBR,0.0,Y
2335621,NiP,0.0,Y
2335622,Renegades,0.0,N
2335622,AVANGAR,0.0,N
2335623,DreamEaters,0.0,Y
2335623,"Natus Vincere",0.0,Y
2335624,NiP,0.0,N
2335624,CR4ZY,0.0,N
2335625,mousesports,0.0,N
2335625,North,0.0,N
2335626,NRG,0.0,N
2335626,Liquid,0.0,N
2335627,FaZe,0.0,N
2335627,Vitality,0.0,N
2335628,MIBR,0.0,Y
2335628,ENCE,0.0,Y
2335629,Astralis,0.0,Y
2335629,G2,0.0,Y
2335630,"Natus Vincere",0.0,N
2335630,mousesports,0.0,N
2335631,AVANGAR,0.0,N
2335631,Liquid,0.0,N
2335632,MIBR,0.0,N
2335632,G2,0.0,N
2335633,CR4ZY,0.0,N
2335633,FaZe,0.0,N
2335634,ENCE,Nuke,Y
2335634,Vitality,Dust2,Y
2335635,DreamEaters,Train,Y
2335635,Renegades,Mirage,Y
2335636,Astralis,Train,N
2335636,NRG,Nuke,N
2335637,North,Dust2,N
2335637,NiP,Train,N
2335638,"Natus Vincere",Inferno,N
2335638,MIBR,Mirage,N
2335639,FaZe,Mirage,Y
2335639,FaZe,Mirage,N
2335639,Renegades,Nuke,Y
2335639,Renegades,Nuke,N
2335640,North,Dust2,Y
2335640,Liquid,Mirage,Y
2335641,G2,Dust2,N
2335641,G2,Dust2,Y
2335641,AVANGAR,Inferno,N
2335641,AVANGAR,Inferno,Y
2335642,Vitality,Vertigo,Y
2335642,mousesports,Mirage,Y
2335643,CR4ZY,Dust2,Y
2335643,CR4ZY,Dust2,N
2335643,Astralis,Inferno,Y
2335643,Astralis,Inferno,N
2335644,G2,Dust2,Y
2335644,G2,Dust2,N
2335644,Renegades,Vertigo,Y
2335644,Renegades,Vertigo,N
2335645,Liquid,Mirage,Y
2335645,mousesports,Dust2,Y
2335646,CR4ZY,Inferno,Y
2335646,CR4ZY,Inferno,N
2335646,"Natus Vincere",Mirage,Y
2335646,"Natus Vincere",Mirage,N
2335647,ENCE,Mirage,N
2335647,Renegades,Nuke,N
2335648,AVANGAR,Inferno,Y
2335648,AVANGAR,Inferno,N
2335648,Vitality,Mirage,Y
2335648,Vitality,Mirage,N
2335649,"Natus Vincere",Mirage,Y
2335649,NRG,Dust2,Y
2335650,Liquid,Overpass,Y
2335650,Astralis,Vertigo,Y
2335651,AVANGAR,Dust2,N
2335651,Renegades,Mirage,N
2335652,NRG,Train,N
2335652,Astralis,Overpass,N
2335653,AVANGAR,Inferno,N
2335653,Astralis,Dust2,N
2335654,"Gambit Youngsters",Overpass,Y
2335654,Chaos,Mirage,Y
2335655,"Copenhagen Flames",Vertigo,Y
2335655,"Copenhagen Flames",Vertigo,N
2335655,Illuminar,Nuke,Y
2335655,Illuminar,Nuke,N
2335659,Oceanus,Nuke,Y
2335659,LiViD,Mirage,Y
2335661,"Peeker's Advantage",Inferno,Y
2335661,"Peeker's Advantage",Inferno,N
2335661,"Party Astronauts",Mirage,Y
2335661,"Party Astronauts",Mirage,N
2335662,Latingamers,Inferno,Y
2335662,Latingamers,Inferno,N
2335662,Furious,Mirage,Y
2335662,Furious,Mirage,N
2335665,Vexed,Train,Y
2335665,Endpoint,Mirage,Y
2335666,Illuminar,Nuke,Y
2335666,Illuminar,Nuke,N
2335666,Chaos,Overpass,Y
2335666,Chaos,Overpass,N
2335678,Keyd,Nuke,Y
2335678,paiN,Train,Y
2335680,W7M,Mirage,Y
2335680,W7M,Mirage,N
2335680,Bulldozer,Inferno,Y
2335680,Bulldozer,Inferno,N
2335682,Agressive,0.0,Y
2335682,9z,0.0,Y
2335685,Furious,0.0,Y
2335685,9z,0.0,Y
2335687,"Playing Ducks",Nuke,N
2335687,"Playing Ducks",Nuke,Y
2335687,expert,Mirage,N
2335687,expert,Mirage,Y
2335688,"Unicorns of Love",Inferno,Y
2335688,"Playing Ducks",Vertigo,Y
2335689,"ALTERNATE aTTaX",Dust2,Y
2335689,"Unicorns of Love",Train,Y
2335690,Sinisters,0.0,Y
2335690,Malvinas,0.0,Y
2335693,Revolution,0.0,Y
2335693,Beyond,0.0,Y
2335694,5POWER,0.0,N
2335694,"Alpha Red",0.0,N
2335695,"Lucid Dream",0.0,Y
2335695,Maple,0.0,Y
2335696,Shidiots,Inferno,Y
2335696,"Monky See Monky Do",Overpass,Y
2335697,Paradox,Inferno,Y
2335697,Genuine,Train,Y
2335702,BOOT,0.0,Y
2335702,5POWER,0.0,Y
2335703,"Lucid Dream",0.0,N
2335703,Revolution,0.0,N
2335707,Beyond,Mirage,N
2335707,Maple,Inferno,N
2335709,"Izako Boars",Dust2,Y
2335709,"Izako Boars",Dust2,N
2335709,LDLC,Nuke,Y
2335709,LDLC,Nuke,N
2335710,SJ,Inferno,Y
2335710,SJ,Inferno,N
2335710,"Copenhagen Flames",Nuke,Y
2335710,"Copenhagen Flames",Nuke,N
2335712,9z,Dust2,N
2335712,9z,Dust2,Y
2335712,Agressive,Train,N
2335712,Agressive,Train,Y
2335713,5POWER,Inferno,Y
2335713,"Alpha Red",Overpass,Y
2335714,Maple,Inferno,N
2335714,Revolution,Overpass,N
2335716,PACT,Nuke,Y
2335716,PACT,Nuke,N
2335716,AVEZ,Inferno,Y
2335716,AVEZ,Inferno,N
2335718,"Lucid Dream",Mirage,Y
2335718,"Lucid Dream",Mirage,N
2335718,5POWER,Inferno,Y
2335718,5POWER,Inferno,N
2335719,Maple,Mirage,N
2335719,BOOT,Dust2,N
2335726,BOOT,Nuke,Y
2335726,5POWER,Dust2,Y
2335727,"Lucid Dream",Inferno,Y
2335727,Maple,Mirage,Y
2335734,AVANT,Train,Y
2335734,AVANT,Train,N
2335734,Genuine,Mirage,Y
2335734,Genuine,Mirage,N
2335737,"Izako Boars",Train,N
2335737,"Izako Boars",Train,Y
2335737,"Copenhagen Flames",Nuke,N
2335737,"Copenhagen Flames",Nuke,Y
2335738,SJ,Dust2,N
2335738,LDLC,Train,N
2335739,"Izako Boars",Train,N
2335739,SJ,Nuke,N
2335740,Heretics,Overpass,N
2335740,"Movistar Riders",Nuke,N
2335741,Japaleno,Mirage,N
2335741,ex-Epsilon,Overpass,N
2335742,Nordavind,Overpass,N
2335742,Nordavind,Overpass,Y
2335742,Bpro,Inferno,N
2335742,Bpro,Inferno,Y
2335743,Sinisters,Vertigo,Y
2335743,Latingamers,Mirage,Y
2335744,Malvinas,Overpass,Y
2335744,Atrapa2,Dust2,Y
2335745,Agressive,Nuke,Y
2335745,Agressive,Nuke,N
2335745,Malvinas,Mirage,Y
2335745,Malvinas,Mirage,N
2335748,Sinisters,Overpass,N
2335748,Sinisters,Overpass,Y
2335748,Furious,Dust2,N
2335748,Furious,Dust2,Y
2335749,Cloud9,Mirage,Y
2335749,FURIA,Train,Y
2335750,SJ,Mirage,Y
2335750,SJ,Mirage,N
2335750,CR4ZY,Inferno,Y
2335750,CR4ZY,Inferno,N
2335752,"Gambit Youngsters",Overpass,Y
2335752,Illuminar,Train,Y
2335753,Sprout,Overpass,Y
2335753,OpTic,Dust2,Y
2335754,DreamEaters,Train,Y
2335754,"Movistar Riders",Mirage,Y
2335755,Heroic,Dust2,Y
2335755,GamerLegion,Mirage,Y
2335756,Heretics,Nuke,Y
2335756,forZe,Dust2,Y
2335757,Syman,Dust2,N
2335757,Spirit,Mirage,N
2335758,SMASH,Mirage,Y
2335758,SMASH,Mirage,N
2335758,Windigo,Nuke,Y
2335758,Windigo,Nuke,N
2335798,Se7en,Nuke,Y
2335798,Se7en,Nuke,N
2335798,Aristocracy,Dust2,Y
2335798,Aristocracy,Dust2,N
2335800,Unique,Mirage,N
2335800,"Copenhagen Flames",Nuke,N
2335801,SMASH,Inferno,N
2335801,SMASH,Inferno,Y
2335801,SJ,Nuke,N
2335801,SJ,Nuke,Y
2335802,adwokacik,Inferno,Y
2335802,PACT,Mirage,Y
2335805,Furious,Mirage,Y
2335805,Malvinas,Nuke,Y
2335806,SYF,Train,N
2335806,Corvidae,Overpass,N
2335807,"Ground Zero",Dust2,Y
2335807,TRIDENT,Mirage,Y
2335823,Oceanus,Mirage,N
2335823,LiViD,Inferno,N
2335828,Bren,Nuke,Y
2335828,Bren,Nuke,N
2335828,BOOT,Dust2,Y
2335828,BOOT,Dust2,N
2335831,GamerLegion,0.0,Y
2335831,Japaleno,0.0,Y
2335832,Salamander,0.0,Y
2335832,"Movistar Riders",0.0,Y
2335833,Espada,0.0,Y
2335833,Brute,0.0,Y
2335834,Ambush,0.0,N
2335834,FATE,0.0,N
2335835,Universe,0.0,Y
2335835,Heretics,0.0,Y
2335836,"Budapest Five",Mirage,Y
2335836,"Budapest Five",Mirage,N
2335836,Tricked,Train,Y
2335836,Tricked,Train,N
2335837,FATE,Dust2,N
2335837,FATE,Dust2,Y
2335837,Espada,Overpass,N
2335837,Espada,Overpass,Y
2335838,GamerLegion,Overpass,Y
2335838,GamerLegion,Overpass,N
2335838,"Movistar Riders",Train,Y
2335838,"Movistar Riders",Train,N
2335840,Heretics,Overpass,Y
2335840,Tricked,Dust2,Y
2335841,Espada,Overpass,Y
2335841,GamerLegion,Mirage,Y
2335854,Malvinas,Overpass,N
2335854,Sinisters,Vertigo,N
2335883,Apeks,0.0,N
2335883,"Gambit Youngsters",0.0,N
2335884,Spirit,0.0,N
2335884,SJ,0.0,N
2335886,"Unicorns of Love",0.0,Y
2335886,Brute,0.0,Y
2335887,pro100,0.0,N
2335887,"One More Time",0.0,N
2335889,AVEZ,0.0,Y
2335889,"Budapest Five",0.0,Y
2335890,GamerLegion,0.0,Y
2335890,pharsyde,0.0,Y
2335891,Virtus.pro,Mirage,N
2335891,Tricked,Nuke,N
2335893,adwokacik,Overpass,Y
2335893,NiP,Train,Y
2335894,Isurus,Nuke,N
2335894,paiN,Overpass,N
2335897,BLUEJAYS,Nuke,Y
2335897,Tricked,Inferno,Y
2335898,forZe,Overpass,Y
2335898,Ambush,Inferno,Y
2335899,Sprout,Inferno,N
2335899,Heretics,Nuke,N
2335900,MIBR,Inferno,Y
2335900,MIBR,Inferno,N
2335900,GAMERZONE,Train,Y
2335900,GAMERZONE,Train,N
2335901,"Copenhagen Flames",Inferno,N
2335901,HAVU,Mirage,N
2335902,Heretics,Dust2,N
2335902,PACT,Nuke,N
2335903,"Budapest Five",0.0,Y
2335903,GamerLegion,0.0,Y
2335904,Spirit,0.0,Y
2335904,Japaleno,0.0,Y
2335905,"Unicorns of Love",0.0,N
2335905,pro100,0.0,N
2335906,"Gambit Youngsters",0.0,N
2335906,FATE,0.0,N
2335907,Se7en,Inferno,Y
2335907,GamerLegion,Dust2,Y
2335908,Spirit,Overpass,N
2335908,Japaleno,Dust2,N
2335909,Espada,Overpass,Y
2335909,BIG,Train,Y
2335910,Heroic,Inferno,Y
2335910,Windigo,Nuke,Y
2335911,Jade,Inferno,Y
2335911,Grayhound,Dust2,Y
2335912,ORDER,Mirage,Y
2335912,ORDER,Mirage,N
2335912,Genuine,Inferno,Y
2335912,Genuine,Inferno,N
2335913,Bizarre,Train,Y
2335913,Chiefs,Inferno,Y
2335915,Genuine,Overpass,N
2335915,Genuine,Overpass,Y
2335915,Grayhound,Inferno,N
2335915,Grayhound,Inferno,Y
2335916,AVANT,Dust2,Y
2335916,AVANT,Dust2,N
2335916,Chiefs,Overpass,Y
2335916,Chiefs,Overpass,N
2335917,Jade,Dust2,Y
2335917,ORDER,Inferno,Y
2335927,FATE,Dust2,Y
2335927,mousesports,Inferno,Y
2335928,Tricked,Dust2,N
2335928,GamerLegion,Train,N
2335929,Spirit,Overpass,Y
2335929,Spirit,Overpass,N
2335929,Heroic,Dust2,Y
2335929,Heroic,Dust2,N
2335930,CR4ZY,Inferno,Y
2335930,"Unicorns of Love",Mirage,Y
2335933,"Big Frames",0.0,Y
2335933,"Party Astronauts",0.0,Y
2335935,Divine,0.0,N
2335935,"Rap Gang",0.0,N
2335936,ATK,0.0,Y
2335936,LiViD,0.0,Y
2335941,"Party Astronauts",0.0,N
2335941,ATK,0.0,N
2335943,TeamOne,0.0,Y
2335943,Sharks,0.0,Y
2335946,SMASH,Inferno,Y
2335946,SMASH,Inferno,N
2335946,Aristocracy,Mirage,Y
2335946,Aristocracy,Mirage,N
2335947,Bpro,Inferno,N
2335947,ex-Epsilon,Dust2,N
2335948,"Movistar Riders",Nuke,N
2335948,Se7en,Inferno,N
2335949,adwokacik,Mirage,N
2335949,Unique,Train,N
2335951,Nordavind,Overpass,N
2335951,Nordavind,Overpass,Y
2335951,SJ,Nuke,N
2335951,SJ,Nuke,Y
2335952,eUnited,Nuke,Y
2335952,Monstars,Overpass,Y
2335953,Sharks,Inferno,Y
2335953,ATK,Train,Y
2335955,Divine,Inferno,Y
2335955,Envy,Nuke,Y
2335956,Bizarre,Dust2,N
2335956,catman,Vertigo,N
2335963,Jade,Overpass,Y
2335963,AVANT,Dust2,Y
2335965,Chiefs,Mirage,N
2335965,Chiefs,Mirage,Y
2335965,Genuine,Inferno,N
2335965,Genuine,Inferno,Y
2335966,Grayhound,Mirage,Y
2335966,Grayhound,Mirage,N
2335966,AVANT,Overpass,Y
2335966,AVANT,Overpass,N
2335970,mousesports,Mirage,Y
2335970,GamerLegion,Train,Y
2335971,FATE,Overpass,N
2335971,FATE,Overpass,Y
2335971,Tricked,Dust2,N
2335971,Tricked,Dust2,Y
2335974,Mythic,Dust2,Y
2335974,Sharks,Nuke,Y
2335976,ATK,Mirage,Y
2335976,Oceanus,Dust2,Y
2335977,RBG,Nuke,Y
2335977,"Riot Squad",Inferno,Y
2335978,"New Identity",Overpass,N
2335978,"New Identity",Overpass,Y
2335978,Divine,Vertigo,N
2335978,Divine,Vertigo,Y
2335979,TeamOne,Vertigo,Y
2335979,"Party Astronauts",Dust2,Y
2335980,"Rap Gang",Vertigo,N
2335980,"Rap Gang",Vertigo,Y
2335980,"Big Frames",Nuke,N
2335980,"Big Frames",Nuke,Y
2335981,LiViD,Nuke,N
2335981,"The Quest",Mirage,N
2335982,Sharks,Dust2,Y
2335982,Sharks,Dust2,N
2335982,eUnited,Train,Y
2335982,eUnited,Train,N
2335983,"Swole Patrol",Mirage,N
2335983,"Swole Patrol",Mirage,Y
2335983,Envy,Inferno,N
2335983,Envy,Inferno,Y
2335984,Monstars,Mirage,N
2335984,ATK,Dust2,N
2335988,mousesports,Dust2,N
2335988,mousesports,Dust2,Y
2335988,CR4ZY,Overpass,N
2335988,CR4ZY,Overpass,Y
2335990,GamerLegion,Train,Y
2335990,BIG,Inferno,Y
2335991,Tricked,Mirage,Y
2335991,Heroic,Nuke,Y
2335992,forZe,Dust2,N
2335992,forZe,Dust2,Y
2335992,Sprout,Train,N
2335992,Sprout,Train,Y
2335994,BLUEJAYS,Nuke,Y
2335994,BLUEJAYS,Nuke,N
2335994,Se7en,Inferno,Y
2335994,Se7en,Inferno,N
2335995,Windigo,Mirage,Y
2335995,Espada,Train,Y
2335996,Ambush,Overpass,N
2335996,Ambush,Overpass,Y
2335996,Heretics,Dust2,N
2335996,Heretics,Dust2,Y
2335997,Malvinas,Dust2,Y
2335997,Santos,Nuke,Y
2335998,ATK,Mirage,N
2335998,ATK,Mirage,Y
2335998,"Swole Patrol",Inferno,N
2335998,"Swole Patrol",Inferno,Y
2335999,Divine,Nuke,N
2335999,Divine,Nuke,Y
2335999,Sharks,Inferno,N
2335999,Sharks,Inferno,Y
2336000,"Bushido Boyz",Nuke,N
2336000,"Rap Gang",Inferno,N
2336001,TeamOne,Mirage,N
2336001,TeamOne,Mirage,Y
2336001,ATK,Overpass,N
2336001,ATK,Overpass,Y
2336002,Sharks,Mirage,Y
2336002,Divine,Vertigo,Y
2336003,"The Quest",Inferno,Y
2336003,"Riot Squad",Dust2,Y
2336004,"New Identity",Overpass,N
2336004,"New Identity",Overpass,Y
2336004,Mythic,Dust2,N
2336004,Mythic,Dust2,Y
2336005,RBG,Inferno,Y
2336005,LiViD,Overpass,Y
2336006,eUnited,Inferno,N
2336006,Envy,Nuke,N
2336007,GamerLegion,Overpass,Y
2336007,GamerLegion,Overpass,N
2336007,Heroic,Mirage,Y
2336007,Heroic,Mirage,N
2336012,"Movistar Riders",Vertigo,N
2336012,Giants,Train,N
2336015,CR4ZY,Inferno,Y
2336015,GamerLegion,Vertigo,Y
2336016,Espada,Nuke,N
2336016,Espada,Nuke,Y
2336016,BLUEJAYS,Mirage,N
2336016,BLUEJAYS,Mirage,Y
2336022,BIG,Mirage,Y
2336022,forZe,Overpass,Y
2336024,GamerLegion,Dust2,N
2336024,Spirit,Train,N
2336025,Se7en,Inferno,Y
2336025,Heroic,Overpass,Y
2336026,Japaleno,Inferno,N
2336026,Heretics,Dust2,N
2336027,Sprout,Overpass,N
2336027,Windigo,Inferno,N
2336028,Invictus,Dust2,N
2336028,5POWER,Train,N
2336029,Maple,Nuke,N
2336029,BTRG,Overpass,N
2336031,Grayhound,Inferno,N
2336031,Chiefs,Dust2,N
2336033,Spirit,Overpass,N
2336033,Spirit,Overpass,Y
2336033,Heroic,Dust2,N
2336033,Heroic,Dust2,Y
2336039,ATK,Dust2,Y
2336039,ATK,Dust2,N
2336039,Sharks,Train,Y
2336039,Sharks,Train,N
2336040,Sharks,Nuke,Y
2336040,eUnited,Vertigo,Y
2336042,ATK,Mirage,Y
2336042,"Riot Squad",Vertigo,Y
2336043,Sharks,Train,N
2336043,"Rap Gang",Inferno,N
2336044,"The Quest",Dust2,Y
2336044,"New Identity",Nuke,Y
2336045,LiViD,Train,N
2336045,LiViD,Train,Y
2336045,Divine,Inferno,N
2336045,Divine,Inferno,Y
2336046,"Big Frames",Nuke,N
2336046,TeamOne,Train,N
2336047,"Bushido Boyz",Mirage,Y
2336047,Oceanus,Nuke,Y
2336048,"Bushido Boyz",Mirage,Y
2336048,"Riot Squad",Train,Y
2336054,Beyond,Inferno,Y
2336054,Beyond,Inferno,N
2336054,BTRG,Nuke,Y
2336054,BTRG,Nuke,N
2336059,Ambush,Train,N
2336059,Espada,Mirage,N
2336063,DreamEaters,0.0,Y
2336063,Syman,0.0,Y
2336064,FURIA,0.0,N
2336064,BIG,0.0,N
2336065,Sprout,0.0,N
2336065,Aristocracy,0.0,N
2336066,AGO,0.0,N
2336066,Illuminar,0.0,N
2336067,"The Quest",Vertigo,N
2336067,"Rap Gang",Nuke,N
2336068,Divine,Overpass,N
2336068,TeamOne,Mirage,N
2336069,Oceanus,Overpass,Y
2336069,Oceanus,Overpass,N
2336069,RBG,Mirage,Y
2336069,RBG,Mirage,N
2336070,Mythic,Overpass,N
2336070,LiViD,Mirage,N
2336071,"New Identity",Overpass,Y
2336071,"Big Frames",Nuke,Y
2336074,Mythic,Mirage,Y
2336074,"Rap Gang",Overpass,Y
2336075,Oceanus,Train,Y
2336075,Oceanus,Train,N
2336075,"New Identity",Overpass,Y
2336075,"New Identity",Overpass,N
2336079,Ignis,Train,N
2336079,Absolute,Overpass,N
2336080,"Lucid Dream",Mirage,N
2336080,"Lucid Dream",Mirage,Y
2336080,Maple,Nuke,N
2336080,Maple,Nuke,Y
2336081,FURIA,Vertigo,Y
2336081,CR4ZY,Mirage,Y
2336082,Bpro,Inferno,Y
2336082,Bpro,Inferno,N
2336082,FATE,Overpass,Y
2336082,FATE,Overpass,N
2336084,PC419,Inferno,N
2336084,Genuine,Mirage,N
2336086,BTRG,Train,N
2336086,5orgless,Nuke,N
2336090,mousesports,0.0,Y
2336090,ex-Epsilon,0.0,Y
2336091,forZe,0.0,N
2336091,OpTic,0.0,N
2336092,Heroic,0.0,N
2336092,GamerLegion,0.0,N
2336093,G2,0.0,Y
2336093,"One More Time",0.0,Y
2336097,"Future Perfect",0.0,Y
2336097,Unique,0.0,Y
2336099,pro100,0.0,N
2336099,NewBALLS,0.0,N
2336100,Warthox,0.0,Y
2336100,Se7en,0.0,Y
2336125,Espada,0.0,Y
2336125,Unique,0.0,Y
2336127,"New Identity",Nuke,Y
2336127,heX,Overpass,Y
2336141,pro100,0.0,Y
2336141,Warthox,0.0,Y
2336142,Se7en,0.0,Y
2336142,NewBALLS,0.0,Y
2336144,Se7en,0.0,Y
2336144,pro100,0.0,Y
2336145,BLUEJAYS,Mirage,Y
2336145,Salamander,Nuke,Y
2336146,pro100,Inferno,Y
2336146,pro100,Inferno,N
2336146,Unique,Nuke,Y
2336146,Unique,Nuke,N
2336147,NewBALLS,Vertigo,Y
2336147,NewBALLS,Vertigo,N
2336147,Espada,Train,Y
2336147,Espada,Train,N
2336151,Virtus.pro,Dust2,Y
2336151,Virtus.pro,Dust2,N
2336151,AVANGAR,Mirage,Y
2336151,AVANGAR,Mirage,N
2336152,Heretics,Dust2,N
2336152,fnatic,Mirage,N
2336153,forZe,Overpass,Y
2336153,forZe,Overpass,N
2336153,Ambush,Inferno,Y
2336153,Ambush,Inferno,N
2336154,Japaleno,Mirage,Y
2336154,Japaleno,Mirage,N
2336154,Heroic,Inferno,Y
2336154,Heroic,Inferno,N
2336158,INTZ,Mirage,Y
2336158,Sharks,Vertigo,Y
2336159,Cloud9,Inferno,N
2336159,Cloud9,Inferno,Y
2336159,ex-Luminosity,Overpass,N
2336159,ex-Luminosity,Overpass,Y
2336161,eUnited,Mirage,N
2336161,eUnited,Mirage,Y
2336161,Liquid,Overpass,N
2336161,Liquid,Overpass,Y
2336165,ex-Epsilon,Nuke,Y
2336165,ex-Epsilon,Nuke,N
2336165,"Copenhagen Flames",Inferno,Y
2336165,"Copenhagen Flames",Inferno,N
2336166,Heretics,Train,N
2336166,Heretics,Train,Y
2336166,SMASH,Dust2,N
2336166,SMASH,Dust2,Y
2336167,Japaleno,Inferno,N
2336167,Se7en,Dust2,N
2336168,Bpro,Inferno,N
2336168,adwokacik,Mirage,N
2336169,pro100,Overpass,Y
2336169,NewBALLS,Train,Y
2336170,"Gambit Youngsters",Mirage,Y
2336170,BIG,Dust2,Y
2336172,"Lyngby Vikings",Nuke,Y
2336172,"Lyngby Vikings",Nuke,N
2336172,SJ,Inferno,Y
2336172,SJ,Inferno,N
2336173,Illuminar,Train,Y
2336173,Illuminar,Train,N
2336173,"Copenhagen Flames",Vertigo,Y
2336173,"Copenhagen Flames",Vertigo,N
2336174,Nemiga,Mirage,N
2336174,Nemiga,Mirage,Y
2336174,Syman,Inferno,N
2336174,Syman,Inferno,Y
2336175,ex-Epsilon,Inferno,N
2336175,ex-Epsilon,Inferno,Y
2336175,OpTic,Nuke,N
2336175,OpTic,Nuke,Y
2336177,AVANGAR,Mirage,Y
2336177,AVANGAR,Mirage,N
2336177,fnatic,Dust2,Y
2336177,fnatic,Dust2,N
2336178,Illuminar,Vertigo,N
2336178,AVANGAR,Inferno,N
2336179,"Gambit Youngsters",Mirage,Y
2336179,Illuminar,Vertigo,Y
2336180,Japaleno,Mirage,N
2336180,Japaleno,Mirage,Y
2336180,forZe,Overpass,N
2336180,forZe,Overpass,Y
2336183,Astro,Mirage,Y
2336183,"Alpha Red",Overpass,Y
2336201,Liquid,Vertigo,N
2336201,Sharks,Mirage,N
2336202,NRG,Nuke,Y
2336202,Cloud9,Dust2,Y
2336203,5POWER,Train,Y
2336203,5POWER,Train,N
2336203,JiJieHao,Mirage,Y
2336203,JiJieHao,Mirage,N
2336204,"Lynn Vision",Inferno,N
2336204,"Lynn Vision",Inferno,Y
2336204,EHOME,Nuke,N
2336204,EHOME,Nuke,Y
2336207,mousesports,Nuke,Y
2336207,mousesports,Nuke,N
2336207,Tricked,Dust2,Y
2336207,Tricked,Dust2,N
2336209,MIBR,Inferno,Y
2336209,NiP,Dust2,Y
2336210,adwokacik,Inferno,N
2336210,GAMERZONE,Mirage,N
2336211,NiP,Nuke,Y
2336211,Virtus.pro,Mirage,Y
2336212,Tricked,Inferno,Y
2336212,Tricked,Inferno,N
2336212,adwokacik,Nuke,Y
2336212,adwokacik,Nuke,N
2336213,mousesports,Mirage,N
2336213,Virtus.pro,Inferno,N
2336214,Tricked,Dust2,N
2336214,MIBR,Overpass,N
2336215,Virtus.pro,Mirage,N
2336215,Virtus.pro,Mirage,Y
2336215,Tricked,Nuke,N
2336215,Tricked,Nuke,Y
2336216,GamerLegion,Overpass,N
2336216,GamerLegion,Overpass,Y
2336216,G2,Dust2,N
2336216,G2,Dust2,Y
2336217,Heroic,Mirage,Y
2336217,"One More Time",Dust2,Y
2336218,forZe,Inferno,N
2336218,forZe,Inferno,Y
2336218,ex-Epsilon,Dust2,N
2336218,ex-Epsilon,Dust2,Y
2336226,madlikewizards,Mirage,N
2336226,Jade,Inferno,N
2336227,JiJieHao,Mirage,N
2336227,EHOME,Nuke,N
2336228,W7M,Inferno,N
2336228,DETONA,Train,N
2336229,OpTic,Dust2,N
2336229,DreamEaters,Overpass,N
2336230,Sprout,Nuke,N
2336230,Sprout,Nuke,Y
2336230,"Movistar Riders",Train,N
2336230,"Movistar Riders",Train,Y
2336231,forZe,Inferno,Y
2336231,forZe,Inferno,N
2336231,AVANGAR,Dust2,Y
2336231,AVANGAR,Dust2,N
2336246,Heretics,Mirage,N
2336246,Nordavind,Overpass,N
2336247,OpTic,Train,N
2336247,"Movistar Riders",Nuke,N
2336248,GamerLegion,Mirage,N
2336248,Heroic,Inferno,N
2336249,DreamEaters,Dust2,Y
2336249,"Gambit Youngsters",Overpass,Y
2336250,NRG,Mirage,N
2336250,Sharks,Nuke,N
2336252,"Movistar Riders",Mirage,N
2336252,"MAD Lions",Inferno,N
2336253,BOOT,0.0,Y
2336253,D13,0.0,Y
2336254,AUGUST,0.0,N
2336254,Bren,0.0,N
2336261,Windigo,Nuke,Y
2336261,Windigo,Nuke,N
2336261,HAVU,Overpass,Y
2336261,HAVU,Overpass,N
2336262,hREDS,Mirage,Y
2336262,Nemiga,Dust2,Y
2336263,SJ,Dust2,Y
2336263,LDLC,Inferno,Y
2336264,BOOT,Dust2,N
2336264,BOOT,Dust2,Y
2336264,Bren,Nuke,N
2336264,Bren,Nuke,Y
2336266,Corvidae,Train,Y
2336266,Genuine,Vertigo,Y
2336267,Shidiots,Mirage,N
2336267,"Ground Zero",Overpass,N
2336271,Sprout,0.0,N
2336271,DreamEaters,0.0,N
2336272,Illuminar,0.0,N
2336272,FURIA,0.0,N
2336273,Syman,Vertigo,N
2336273,Syman,Vertigo,Y
2336273,Aristocracy,Inferno,N
2336273,Aristocracy,Inferno,Y
2336274,BIG,Dust2,Y
2336274,AGO,Nuke,Y
2336275,DreamEaters,Vertigo,N
2336275,Aristocracy,Overpass,N
2336276,FURIA,Train,Y
2336276,BIG,Nuke,Y
2336277,FURIA,Mirage,Y
2336277,FURIA,Mirage,N
2336277,Sprout,Inferno,Y
2336277,Sprout,Inferno,N
2336278,Aristocracy,Overpass,Y
2336278,Aristocracy,Overpass,N
2336278,Illuminar,Mirage,Y
2336278,Illuminar,Mirage,N
2336280,G2,Nuke,N
2336280,G2,Nuke,Y
2336280,forZe,Dust2,N
2336280,forZe,Dust2,Y
2336281,mousesports,Overpass,Y
2336281,Heroic,Dust2,Y
2336287,SJ,Inferno,Y
2336287,HAVU,Train,Y
2336288,Nordavind,Nuke,Y
2336288,Nordavind,Nuke,N
2336288,"Movistar Riders",Overpass,Y
2336288,"Movistar Riders",Overpass,N
2336289,Aristocracy,Vertigo,Y
